app_name,bank,review,rating,date,source
Commercial Bank of Ethiopia,CBE Mobile Banking,incredible,5,2026-05-14,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best app for financial sector,5,2026-05-14,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it's a good application,5,2026-05-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,thank you cbe,5,2026-05-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,is good,5,2026-05-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,wow,5,2026-05-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good application,2,2026-05-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"Nice, but I can't get some recently transactions. please try to keep all history scrolling full visibility done.",5,2026-05-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Very Secure but very poor interface and limited history service. The new colorful version is worst. Visibility and contrast are low. It is just my idea.,1,2026-05-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,very nice 100%,5,2026-05-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-05-12,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good to use,5,2026-05-12,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,cbe,1,2026-05-12,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Cbe,4,2026-05-11,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best and secured,5,2026-05-11,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best,5,2026-05-11,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-05-10,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,why is my transaction fee hidden? Why doesn't the app show some of the transaction fees before. eg vat 15% show it togather before confirmation not after it feels like a scam.,3,2026-05-10,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Gal✅😶‍🌫️,1,2026-05-10,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,posetive,5,2026-05-10,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,እ. በ. ጥ. ነው,5,2026-05-10,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-05-09,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,It is usefull app,5,2026-05-09,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,this app is so functional for airtime for wallet and,5,2026-05-09,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,very amazing app,5,2026-05-09,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,excellent service,5,2026-05-09,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,There is a a problem when updating the app,3,2026-05-09,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Cbe,3,2026-05-09,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,smart app,4,2026-05-08,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best,5,2026-05-08,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"Internet Based mobile app for CBEBirr A Internet Based mobile app for CBEBirr. With the new Internet based CBEBirr Mobile App you can make every operations applicable via the USSD version of CBEBirr. This app version is the latest version branded as CBEBirr Plus, CBEBirr+, CBE Birr +, or CBE Birr plus.",1,2026-05-08,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,CBE it's my excellent choice,5,2026-05-08,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good,5,2026-05-08,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,fast and time saving...,5,2026-05-08,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,yesisgood,5,2026-05-07,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,so good,5,2026-05-07,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"The app is getting worse and worse after every ""update"". The UI is inconsistent, you haven't fixed the issue with Mpesa wallet transfer ( the ""begin 0, end 1, length 0"" error after ever transfer attempt) ; now the tellbirr transfer raises ""Bucket override O-10094"" error. Test your work FULLY before release.",3,2026-05-07,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,iam happy excellent app,5,2026-05-07,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,is not work properly !!,3,2026-05-06,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,አሪፍ አፕ ነው ገራሚ ሁኖ አግኝቼዋለሁ,5,2026-05-06,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,When I update this app there isn't working,1,2026-05-06,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,thanks you so much 👍 okay I am going to be like in,5,2026-05-05,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Best ever,1,2026-05-05,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,features በጣም ወድጄዋለሁ ነገር ግን አንድ ችግር አይቼዋለሁ ።APPU DELETE በሆነ ጊዜ ቅርንጫፍ ማመላለሱና MB APPLICATION FORMAT ላይ በየጊዜው መፈረሙ አንድ ለባንኩ ወጪ ነው ሁለት ለደንበኞች Inconvenience ይፈጥራል አስተካክሉ,4,2026-05-05,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best,5,2026-05-05,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,goood g,5,2026-05-05,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I like so much,5,2026-05-05,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,This app has never been efficient at all,1,2026-05-04,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice app.,5,2026-05-04,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"While the option to create or cancel standing orders has been added, it is not functional. Similarly, adding a new beneficiary is also not working. Please fix.",2,2026-05-04,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Wonderful App ❤️❤️❤️ I love it,5,2026-05-04,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,i like it,5,2026-05-04,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best,4,2026-05-04,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,vary good app,5,2026-05-04,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-05-04,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice,5,2026-05-03,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,easy to use but hard to find easily,4,2026-05-03,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,fixed problem,4,2026-05-03,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,በእውነት የሚገርም app ነው ነገሮችን ሁሉ ቀለል ያደርጋል,5,2026-05-03,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-05-03,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,3,2026-05-03,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best app,5,2026-05-03,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good Application,5,2026-05-02,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good app,1,2026-05-02,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,መስተካከል አለብት ብዩ አስታየት የም ሰጠው አካውንንት በስም ሲፈለግ mr ብሎ ቀጣይ ስም ለመፃፍ እስፔስም አይፈቅድ ቀጣዩ ፊደልም ሲፃፍ አይፅፍም ይሄ ቢስተካከል ይበልጥ ቀላል የረገዋል ብዩ አስበለው,4,2026-05-02,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,why it alaways asked me to update every second when I log in.,1,2026-05-01,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,pls update my cbe mobile banking,5,2026-05-01,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-05-01,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"Easy, secure and user friend",5,2026-05-01,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice,5,2026-05-01,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,hiote tegayede,5,2026-05-01,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,misraqe,1,2026-04-30,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,excellent app,5,2026-04-30,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,usefull app,5,2026-04-30,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice bank,4,2026-04-30,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good 👍,5,2026-04-30,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it's no functional problem,5,2026-04-30,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Tamam Yunus Guddata,5,2026-04-30,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-30,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,It's not working after the update it doesn't open at all,1,2026-04-30,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice,5,2026-04-29,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,excellent app,5,2026-04-29,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good,5,2026-04-29,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,CBE not compare to others,5,2026-04-29,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-29,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,3,2026-04-29,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice app thanks,5,2026-04-29,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Great,5,2026-04-29,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good service,5,2026-04-29,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"It is so good,and easy to use.",5,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,great app,5,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,update is not downgrade. its literally not working,1,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Please consider optimizing the app for Huawei Mobile Services (HMS). It doesn't work after the update.,1,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,please use the cute ui as a professional developer,3,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Daily Of the day Transfer Limit Restriction If there wasn't If it didn't have Very Extremely Happy We would be.,4,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best,5,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Amazing,5,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it's better than before,4,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,worst apk for a big bank,1,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,doesn't work properly with safaricom network.,1,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"The app forcefully made me an update, since then every time I try to make a payment it keeps bugging and failing non stop. please fix that . this is a big company not a start up .",1,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I found that when i am using safaricom network the app keeps crashing a lot and not working and as soon as i change the network it will work smoothly so make is a lot compatible with the safaricom network service.,3,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,go ahead,5,2026-04-28,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice,5,2026-04-27,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,i like it,5,2026-04-27,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good,5,2026-04-27,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,cbe mobile app best app,5,2026-04-27,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"easy for use,and good privacy",4,2026-04-27,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,amazing,5,2026-04-27,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,i really judged this app. 99% were profit exclusive for others only with organization benefit.,1,2026-04-27,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,unable to use it is not performed well,1,2026-04-27,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,ወከቀቀ,5,2026-04-26,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Nice,5,2026-04-26,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,This app is very good and helpful I am Happy working with cbe mobile banking tanx all members and I am ready invite all my family and friends ❤️,5,2026-04-26,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Samsung A-5360 is not my device and i did not opened by this,5,2026-04-26,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,notwork totransferto other,1,2026-04-26,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-26,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,የCommercial Bank of Ethiopia ሞባይል ባንኪንግ አገልግሎት በአጠቃላይ ጠቃሚ ነው፣ ግን አንድ ችግር አጋጥሞኛል። የሂሳብ ቁጥር በምናስገባበት ሳጥን ላይ “Mr” ወይም “Mrs” ከሚለው ቀጥሎ ያለውን ስም ለማስገባት ስፔስ (space) መጠቀም አይቻልም። ይህ ተጠቃሚዎችን ስም ትክክለኛ ለማስገባት እንዲቸገሩ ያደርጋል። እባክዎ በዚህ ክፍል ስፔስ መጠቀም እንዲቻል ወይም የስም መሙያ ስርዓቱን እንዲሻሻል ቢያደርጉ በጣም ጥሩ ይሆናል።,4,2026-04-26,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,🫶👍🙏,5,2026-04-26,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I am very comfortable because we can easily access various transfer services that we used to have to go to the bank.,5,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good app,5,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,i am so happy,5,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,The recent update is trash. I couldn't refresh the page. It's not even trying to sync. Please fix the bug and release a clean version.,1,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good job,5,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I'm from Ethiopia and proud of CBE service app.,5,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I am successful with app,5,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,everything is boaring the previous one is good,1,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best,5,2026-04-25,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good app but it needs more languages do it with more than four languages,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good work,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,wow app.The developers make improvements every time.,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice and perfect,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best experience,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,the best,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,What's wrong after i update the app unable to open,1,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,👍👍it is good. pls Hide the amount that appear on the top when we need to transfer🙏,1,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,not sure at the moment,3,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it's the best app i have every seen it is fast and securty,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Useful apps,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,easy to use,5,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,waw,4,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"This app used to work well, but now it constantly shows an error saying it can’t load my accounts and tells me to visit a branch. I’m not even in the country, so that’s not possible. The app has frequent issues and needs better reliability and remote support options.",2,2026-04-24,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Very good,5,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,አዲሱ ገጽታው በጣም ያስጠላል። ለአይን ይከብዳል። ወደነበረበት ብትመልሱት።,1,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I like it but sometimes there is a system error,4,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"the app keeps asking for update, even after being updated",3,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"This application was not that great, and its performance has unfortunately declined further. For the past week, I have been unable to access my balance or transfer funds. This situation is causing considerable concern and inconvenience, as I cannot access my money in a timely manner. This has resulted in late payments and a loss of confidence and trust. Furthermore, I have not received a response to my message to the customer support team",1,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,like,5,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good !,3,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,very good cbe app,5,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,tel birr,5,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,halaba kuleto,5,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best app ever,5,2026-04-23,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it's good app for ease of access mobile banking transaction and use our time properly!,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"pls make an option fingerprint Biometric payment only, it's fast and secure to pay",4,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,በጣም ቀላልና ፈጣን ለመጠቀም ወድጀዋለሁ,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I love this up to much eollahi,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I hope this bank have excellent Mobile app but still not easy and not working in holidays why,4,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"It's a great, easy-to-use, very convenient and secure app.",5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good Job,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Best app.,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it's so use full and secure 👍💪👌,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"there should be atm voucher access included , and also the app crash sometimes .",1,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"The app has some issues we need to have a place where we save our contacts where we usually send money to, after update I keep loosing all the important accounts.Also user needs to configure their notification types we want to receive either by email ,SMS or both. right now I don't get any notifications when I receive funds from companies.",1,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,after the the recent update the app not responding. even transfer to telebirr isn't working.,1,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Need more additional future include for now it's not bad,1,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I don't like. I can't make transfer to my own telebirr,1,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,lag and stack not quick response 😞😞,2,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it good. to get services,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Number One App,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,is good,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,this secure app of all Ethiopia mobile banking ever.,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,perfect app,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,owww cbe,5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"Very secured, fast and favourable",5,2026-04-22,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,very nice 👌,5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,اليش يتعخر معرف والله,5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good application 💯💯💯.,5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best,5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good app,5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,4,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Nice App,5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it cost us a lot just by transfer and in other way not fair,1,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Great app,5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Interesting app,5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"i didn't get feed back through message ,Why so?",5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good and fast,5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"v, good",5,2026-04-21,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,very bad experience as its very slow,1,2026-04-20,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,i luv it,5,2026-04-20,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Good&fast,5,2026-04-20,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-20,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-19,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,የጣት አሻራ አገልግሎት አላገኘሁም። አጠቃቀሙ ጠፍቶኝ ይሆን?,4,2026-04-19,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,4,2026-04-19,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Rtgs limit very small,3,2026-04-19,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"Trasaction history not sorted in time basis, besides the hilight transaction and its details which is found by clicking the highht transaction are diffrent. Generally, the tansaction history page has a critical problem",3,2026-04-19,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good job,5,2026-04-19,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,best bank for Android application form market place and key number,5,2026-04-19,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,i like cbe service,5,2026-04-19,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,አሪፍ ነው,4,2026-04-18,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it is the best application in the Ethiopia I like it this,5,2026-04-18,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,super spp,5,2026-04-18,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I have 1 year and thank you for yo ur genuine service,5,2026-04-18,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,ካየህዋቸው ተመሳሳይ መተግበርያዎች በጣም ጥሩ መተግበርያ ነው,4,2026-04-18,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,excellent,5,2026-04-18,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Excellent,5,2026-04-18,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"im having a terrible experience with this app, im getting 'unable to connect' error, this happened for a while now and they didnt fix it, it is so unreliable in times i need it that i have to resort to using ussd code instead of it. please fix this issue",1,2026-04-17,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Absolute garbage,1,2026-04-17,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,CBE does not offer anything international.,3,2026-04-17,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,korsa,5,2026-04-17,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,its good,5,2026-04-17,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,very nice app,5,2026-04-16,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice app,5,2026-04-16,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it looks fantasy,5,2026-04-16,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it's best app to use recently and upgraded day to day for internationalization,5,2026-04-16,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it is more convenient app,5,2026-04-16,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,gooooodddd.....,5,2026-04-15,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,This is app is not fast and not working well in all android phone. eg it is not functioning well using one plus phone.,1,2026-04-15,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Factory reset made me to lose my pin to login to my account!,5,2026-04-15,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,keeps on saying bucket override when I try to pay henon school fee,2,2026-04-15,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"life longe bank CBE , Save & change your life.",5,2026-04-15,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-15,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,does not working well,5,2026-04-15,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it's v good app sometimes there is a problem on other bank transfers,4,2026-04-15,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,pls speedup for quick uses,5,2026-04-14,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,"before, it was nice. now it does not work and crash automatically",2,2026-04-14,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,Pls facilitate transfer to telebirr agent,3,2026-04-14,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,sestemaa siresun osoo manaa banki hindemne namnii barbade national id isa fayadamee osoo banachun danda'ame bayye nammati tola live event qabate,3,2026-04-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,I customer for commercial bank of Ethiopia I trade,5,2026-04-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,it's has an issue,1,2026-04-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,good,5,2026-04-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,nice,5,2026-04-13,Google Play
Commercial Bank of Ethiopia,CBE Mobile Banking,accessibility need to be taken seriously. There are people excluded because of inaccessible apps.,3,2026-04-13,Google Play
